MIP: 10teams.mps
LP relaxation result: 917


clique constraint 1 -> c142: x226  + x228  + x230  + x233  + x237  + x242  + x248  + x255  + x263  + x271  + x273  + x275  + x278  + x282  + x287  + x293  + x300  + x308  + x316  + x318  + x320  + x323  + x327  + x332  + x338  + x345  + x353  + x361  + x363  + x365  + x368  + x372  + x377  + x383  + x390  + x398  + x406  + x408  + x410  + x413  + x417  + x422  + x428  + x435  + x443  == 1 
Var    setTo0      setTo1
x848[0..1]  917 917
x856[0..1]  917 -1
x858[0..1]  917 917
x860[0..1]  917 917
x863[0..1]  917 921
x867[0..1]  917 917
x872[0..1]  917 929
x878[0..1]  917 938
x885[0..1]  917 921
x893[0..1]  917 918

clique constraint 4 -> c145: x901  + x903  + x905  + x908  + x912  + x917  + x923  + x930  + x938  + x946  + x948  + x950  + x953  + x957  + x962  + x968  + x975  + x983  + x991  + x993  + x995  + x998  + x1002  + x1007  + x1013  + x1020  + x1028  + x1036  + x1038  + x1040  + x1043  + x1047  + x1052  + x1058  + x1065  + x1073  + x1081  + x1083  + x1085  + x1088  + x1092  + x1097  + x1103  + x1110  + x1118  == 1 
Var    setTo0      setTo1
x901[0..1]  917 917
x903[0..1]  917 917
x905[0..1]  917 921
x908[0..1]  917 917
x912[0..1]  917 917
x917[0..1]  917 917
x923[0..1]  917 938
x930[0..1]  917 929
x938[0..1]  917 917
x946[0..1]  917 917
x948[0..1]  917 917
x950[0..1]  917 917
x953[0..1]  917 917
x957[0..1]  917 932.5
x962[0..1]  917 917
x968[0..1]  917 917
x975[0..1]  917 949
x983[0..1]  917 925
x991[0..1]  917 917
x993[0..1]  917 918
x995[0..1]  917 917
x998[0..1]  917 917
x1002[0..1]  917 917
x1007[0..1]  917 928.5
x1013[0..1]  917 919
x1020[0..1]  917 917
x1028[0..1]  917 932
x1036[0..1]  917 919
x1038[0..1]  917 917
x1040[0..1]  917 917
x1043[0..1]  917 918
x1047[0..1]  917 917
x1052[0..1]  917 917
x1058[0..1]  917 917
x1065[0..1]  917 932
x1073[0..1]  917 932
x1081[0..1]  917 925
x1083[0..1]  917 925
x1085[0..1]  917 919
x1088[0..1]  917 917
x1092[0..1]  917 -1
x1097[0..1]  917 917
x1103[0..1]  917 917
x1110[0..1]  917 917
x1118[0..1]  917 917

clique constraint 5 -> c146: x1126  + x1128  + x1130  + x1133  + x1137  + x1142  + x1148  + x1155  + x1163  + x1171  + x1173  + x1175  + x1178  + x1182  + x1187  + x1193  + x1200  + x1208  + x1216  + x1218  + x1220  + x1223  + x1227  + x1232  + x1238  + x1245  + x1253  + x1261  + x1263  + x1265  + x1268  + x1272  + x1277  + x1283  + x1290  + x1298  + x1306  + x1308  + x1310  + x1313  + x1317  + x1322  + x1328  + x1335  + x1343  == 1 
Var    setTo0      setTo1
x1126[0..1]  917 -1
x1128[0..1]  917 932
x1130[0..1]  917 925
x1133[0..1]  917 925
x1137[0..1]  917 922
x1142[0..1]  917 -1
x1148[0..1]  917 917
x1155[0..1]  917 919
x1163[0..1]  917 919
x1171[0..1]  917 919
x1173[0..1]  917 932
x1175[0..1]  917 941
x1178[0..1]  917 932
x1182[0..1]  917 -1
x1187[0..1]  917 922
x1193[0..1]  917 918
x1200[0..1]  917 917
x1208[0..1]  917 917
x1216[0..1]  917 917
x1218[0..1]  917 917
x1220[0..1]  917 917
x1223[0..1]  917 932
x1227[0..1]  917 929
x1232[0..1]  917 -1
x1238[0..1]  917 919
x1245[0..1]  917 917
x1253[0..1]  917 917
x1261[0..1]  917 917
x1263[0..1]  917 917
x1265[0..1]  917 928
x1268[0..1]  917 917
x1272[0..1]  917 923
x1277[0..1]  917 929
x1283[0..1]  917 923
x1290[0..1]  917 919
x1298[0..1]  917 919
x1306[0..1]  917 -1
x1308[0..1]  917 917
x1310[0..1]  917 917
x1313[0..1]  917 917
x1317[0..1]  917 917
x1322[0..1]  917 923
x1328[0..1]  917 928
x1335[0..1]  917 917
x1343[0..1]  917 919

clique constraint 6 -> c147: x1351  + x1353  + x1355  + x1358  + x1362  + x1367  + x1373  + x1380  + x1388  + x1396  + x1398  + x1400  + x1403  + x1407  + x1412  + x1418  + x1425  + x1433  + x1441  + x1443  + x1445  + x1448  + x1452  + x1457  + x1463  + x1470  + x1478  + x1486  + x1488  + x1490  + x1493  + x1497  + x1502  + x1508  + x1515  + x1523  + x1531  + x1533  + x1535  + x1538  + x1542  + x1547  + x1553  + x1560  + x1568  == 1 
Var    setTo0      setTo1
x1351[0..1]  917 917
x1353[0..1]  917 917
x1355[0..1]  917 917
x1358[0..1]  917 917
x1362[0..1]  917 919
x1367[0..1]  917 917
x1373[0..1]  917 928
x1380[0..1]  917 923
x1388[0..1]  917 919
x1396[0..1]  917 917
x1398[0..1]  917 919
x1400[0..1]  917 917
x1403[0..1]  917 917
x1407[0..1]  917 927
x1412[0..1]  917 919
x1418[0..1]  917 917
x1425[0..1]  917 935
x1433[0..1]  917 923
x1441[0..1]  917 919
x1443[0..1]  917 919
x1445[0..1]  917 917
x1448[0..1]  917 919
x1452[0..1]  917 917
x1457[0..1]  917 926
x1463[0..1]  917 917
x1470[0..1]  917 919
x1478[0..1]  917 920
x1486[0..1]  917 917
x1488[0..1]  917 921
x1490[0..1]  917 921
x1493[0..1]  917 921
x1497[0..1]  917 922
x1502[0..1]  917 917
x1508[0..1]  917 917
x1515[0..1]  917 920
x1523[0..1]  917 920
x1531[0..1]  917 917
x1533[0..1]  917 917
x1535[0..1]  917 917
x1538[0..1]  917 921
x1542[0..1]  917 -1
x1547[0..1]  917 922
x1553[0..1]  917 920
x1560[0..1]  917 917
x1568[0..1]  917 917

clique constraint 7 -> c148: x1576  + x1578  + x1580  + x1583  + x1587  + x1592  + x1598  + x1605  + x1613  + x1621  + x1623  + x1625  + x1628  + x1632  + x1637  + x1643  + x1650  + x1658  + x1666  + x1668  + x1670  + x1673  + x1677  + x1682  + x1688  + x1695  + x1703  + x1711  + x1713  + x1715  + x1718  + x1722  + x1727  + x1733  + x1740  + x1748  + x1756  + x1758  + x1760  + x1763  + x1767  + x1772  + x1778  + x1785  + x1793  == 1 
Var    setTo0      setTo1
x1576[0..1]  917 -1
x1578[0..1]  917 920
x1580[0..1]  917 917
x1583[0..1]  917 917
x1587[0..1]  917 920
x1592[0..1]  917 -1
x1598[0..1]  917 923
x1605[0..1]  917 917
x1613[0..1]  917 917
x1621[0..1]  917 917
x1623[0..1]  917 920
x1625[0..1]  917 925
x1628[0..1]  917 920
x1632[0..1]  917 -1
x1637[0..1]  917 920
x1643[0..1]  917 921
x1650[0..1]  917 917
x1658[0..1]  917 917
x1666[0..1]  917 917
x1668[0..1]  917 917
x1670[0..1]  917 921
x1673[0..1]  917 920
x1677[0..1]  917 923
x1682[0..1]  917 -1
x1688[0..1]  917 921
x1695[0..1]  917 920
x1703[0..1]  917 920
x1711[0..1]  917 920
x1713[0..1]  917 917
x1715[0..1]  917 920
x1718[0..1]  917 917
x1722[0..1]  917 917
x1727[0..1]  917 921
x1733[0..1]  917 919
x1740[0..1]  917 924
x1748[0..1]  917 923
x1756[0..1]  917 -1
x1758[0..1]  917 922
x1760[0..1]  917 923
x1763[0..1]  917 922
x1767[0..1]  917 922
x1772[0..1]  917 918
x1778[0..1]  917 917
x1785[0..1]  917 922
x1793[0..1]  917 919

clique constraint 8 -> c149: x1801  + x1803  + x1805  + x1808  + x1812  + x1817  + x1823  + x1830  + x1838  + x1846  + x1848  + x1850  + x1853  + x1857  + x1862  + x1868  + x1875  + x1883  + x1891  + x1893  + x1895  + x1898  + x1902  + x1907  + x1913  + x1920  + x1928  + x1936  + x1938  + x1940  + x1943  + x1947  + x1952  + x1958  + x1965  + x1973  + x1981  + x1983  + x1985  + x1988  + x1992  + x1997  + x2003  + x2010  + x2018  == 1 
Var    setTo0      setTo1
x1801[0..1]  917 923
x1803[0..1]  917 924
x1805[0..1]  917 923
x1808[0..1]  917 922
x1812[0..1]  917 923
x1817[0..1]  917 922
x1823[0..1]  917 917
x1830[0..1]  917 918
x1838[0..1]  917 923
x1846[0..1]  917 924
x1848[0..1]  917 923
x1850[0..1]  917 923
x1853[0..1]  917 924
x1857[0..1]  917 919
x1862[0..1]  917 923
x1868[0..1]  917 923
x1875[0..1]  917 921
x1883[0..1]  917 919
x1891[0..1]  917 923
x1893[0..1]  917 919
x1895[0..1]  917 923
x1898[0..1]  917 923
x1902[0..1]  917 924
x1907[0..1]  917 921
x1913[0..1]  917 922
x1920[0..1]  917 923
x1928[0..1]  917 917
x1936[0..1]  917 923
x1938[0..1]  917 923
x1940[0..1]  917 924
x1943[0..1]  917 919
x1947[0..1]  917 923
x1952[0..1]  917 924
x1958[0..1]  917 922
x1965[0..1]  917 917
x1973[0..1]  917 917
x1981[0..1]  917 919
x1983[0..1]  917 927
x1985[0..1]  917 924
x1988[0..1]  917 924
x1992[0..1]  917 -1
x1997[0..1]  917 925
x2003[0..1]  917 928
x2010[0..1]  917 928
x2018[0..1]  917 928

clique constraint 9 -> c151: x227  + x228  + x231  + x234  + x238  + x243  + x249  + x256  + x264  + x272  + x273  + x276  + x279  + x283  + x288  + x294  + x301  + x309  + x317  + x318  + x321  + x324  + x328  + x333  + x339  + x346  + x354  + x362  + x363  + x366  + x369  + x373  + x378  + x384  + x391  + x399  + x407  + x408  + x411  + x414  + x418  + x423  + x429  + x436  + x444  == 1 
Var    setTo0      setTo1
x227[0..1]  917 960
x228[0..1]  917 950
x231[0..1]  917 937
x234[0..1]  917 925
x238[0..1]  917 917
x243[0..1]  917 937
x249[0..1]  917 928
x256[0..1]  917 -1
x264[0..1]  917 937
x272[0..1]  917 937
x273[0..1]  917 950
x276[0..1]  917 -1
x279[0..1]  917 950
x283[0..1]  917 937
x288[0..1]  917 917
x294[0..1]  917 917
x301[0..1]  917 917
x309[0..1]  917 917
x317[0..1]  917 917
x318[0..1]  917 917
x321[0..1]  917 925
x324[0..1]  917 -1
x328[0..1]  917 950
x333[0..1]  917 937
x339[0..1]  917 917
x346[0..1]  917 917
x354[0..1]  917 917
x362[0..1]  917 917
x363[0..1]  917 925
x366[0..1]  917 917
x369[0..1]  917 917
x373[0..1]  917 950
x378[0..1]  917 950
x384[0..1]  917 925
x391[0..1]  917 917
x399[0..1]  917 928
x407[0..1]  917 944
x408[0..1]  917 917
x411[0..1]  917 917
x414[0..1]  917 937
x418[0..1]  917 917
x423[0..1]  917 950
x429[0..1]  917 950
x436[0..1]  917 925
x444[0..1]  917 917

clique constraint 10 -> c152: x452  + x453  + x456  + x459  + x463  + x468  + x474  + x481  + x489  + x497  + x498  + x501  + x504  + x508  + x513  + x519  + x526  + x534  + x542  + x543  + x546  + x549  + x553  + x558  + x564  + x571  + x579  + x587  + x588  + x591  + x594  + x598  + x603  + x609  + x616  + x624  + x632  + x633  + x636  + x639  + x643  + x648  + x654  + x661  + x669  == 1 
Var    setTo0      setTo1
x452[0..1]  917 917
x453[0..1]  917 917
x456[0..1]  917 -1
x459[0..1]  917 917
x463[0..1]  917 925
x468[0..1]  917 917
x474[0..1]  917 -1
x481[0..1]  917 933
x489[0..1]  917 917
x497[0..1]  917 917
x498[0..1]  917 917
x501[0..1]  917 917
x504[0..1]  917 917
x508[0..1]  917 917
x513[0..1]  917 923
x519[0..1]  917 917
x526[0..1]  917 -1
x534[0..1]  917 923
x542[0..1]  917 -1
x543[0..1]  917 918
x546[0..1]  917 917
x549[0..1]  917 926
x553[0..1]  917 917
x558[0..1]  917 917
x564[0..1]  917 933
x571[0..1]  917 923
x579[0..1]  917 944
x587[0..1]  917 926
x588[0..1]  917 917
x591[0..1]  917 917
x594[0..1]  917 917
x598[0..1]  917 917
x603[0..1]  917 917
x609[0..1]  917 917
x616[0..1]  917 917
x624[0..1]  917 -1
x632[0..1]  917 -1
x633[0..1]  917 933
x636[0..1]  917 923
x639[0..1]  917 917
x643[0..1]  917 917
x648[0..1]  917 917
x654[0..1]  917 917
x661[0..1]  917 917
x669[0..1]  917 917

clique constraint 11 -> c153: x677  + x678  + x681  + x684  + x688  + x693  + x699  + x706  + x714  + x722  + x723  + x726  + x729  + x733  + x738  + x744  + x751  + x759  + x767  + x768  + x771  + x774  + x778  + x783  + x789  + x796  + x804  + x812  + x813  + x816  + x819  + x823  + x828  + x834  + x841  + x849  + x857  + x858  + x861  + x864  + x868  + x873  + x879  + x886  + x894  == 1 
Var    setTo0      setTo1
x677[0..1]  917 949
x678[0..1]  917 944
x681[0..1]  917 933
x684[0..1]  917 923
x688[0..1]  917 917
x693[0..1]  917 918
x699[0..1]  917 926
x706[0..1]  917 -1
x714[0..1]  917 933
x722[0..1]  917 933
x723[0..1]  917 944
x726[0..1]  917 -1
x729[0..1]  917 938
x733[0..1]  917 929
x738[0..1]  917 917
x744[0..1]  917 917
x751[0..1]  917 917
x759[0..1]  917 917
x767[0..1]  917 917
x768[0..1]  917 917
x771[0..1]  917 921
x774[0..1]  917 -1
x778[0..1]  917 938
x783[0..1]  917 929
x789[0..1]  917 917
x796[0..1]  917 917
x804[0..1]  917 917
x812[0..1]  917 917
x813[0..1]  917 921
x816[0..1]  917 917
x819[0..1]  917 917
x823[0..1]  917 938
x828[0..1]  917 938
x834[0..1]  917 921
x841[0..1]  917 917
x849[0..1]  917 924
x857[0..1]  917 932
x858[0..1]  917 917
x861[0..1]  917 917
x864[0..1]  917 929
x868[0..1]  917 917
x873[0..1]  917 938
x879[0..1]  917 938
x886[0..1]  917 921
x894[0..1]  917 917

clique constraint 12 -> c154: x902  + x903  + x906  + x909  + x913  + x918  + x924  + x931  + x939  + x947  + x948  + x951  + x954  + x958  + x963  + x969  + x976  + x984  + x992  + x993  + x996  + x999  + x1003  + x1008  + x1014  + x1021  + x1029  + x1037  + x1038  + x1041  + x1044  + x1048  + x1053  + x1059  + x1066  + x1074  + x1082  + x1083  + x1086  + x1089  + x1093  + x1098  + x1104  + x1111  + x1119  == 1 
Var    setTo0      setTo1
x902[0..1]  917 917
x903[0..1]  917 917
x906[0..1]  917 -1
x909[0..1]  917 917
x913[0..1]  917 921
x918[0..1]  917 917
x924[0..1]  917 -1
x931[0..1]  917 929
x939[0..1]  917 917
x947[0..1]  917 917
x948[0..1]  917 917
x951[0..1]  917 917
x954[0..1]  917 917
x958[0..1]  917 917
x963[0..1]  917 921
x969[0..1]  917 917
x976[0..1]  917 -1
x984[0..1]  917 919
x992[0..1]  917 -1
x993[0..1]  917 918
x996[0..1]  917 917
x999[0..1]  917 922
x1003[0..1]  917 917
x1008[0..1]  917 917
x1014[0..1]  917 925
x1021[0..1]  917 919
x1029[0..1]  917 932
x1037[0..1]  917 922
x1038[0..1]  917 917
x1041[0..1]  917 917
x1044[0..1]  917 917
x1048[0..1]  917 917
x1053[0..1]  917 917
x1059[0..1]  917 917
x1066[0..1]  917 917
x1074[0..1]  917 -1
x1082[0..1]  917 -1
x1083[0..1]  917 925
x1086[0..1]  917 919
x1089[0..1]  917 917
x1093[0..1]  917 919
x1098[0..1]  917 917
x1104[0..1]  917 917
x1111[0..1]  917 917
x1119[0..1]  917 917

clique constraint 13 -> c155: x1127  + x1128  + x1131  + x1134  + x1138  + x1143  + x1149  + x1156  + x1164  + x1172  + x1173  + x1176  + x1179  + x1183  + x1188  + x1194  + x1201  + x1209  + x1217  + x1218  + x1221  + x1224  + x1228  + x1233  + x1239  + x1246  + x1254  + x1262  + x1263  + x1266  + x1269  + x1273  + x1278  + x1284  + x1291  + x1299  + x1307  + x1308  + x1311  + x1314  + x1318  + x1323  + x1329  + x1336  + x1344  == 1 
Var    setTo0      setTo1
x1127[0..1]  917 941
x1128[0..1]  917 932
x1131[0..1]  917 925
x1134[0..1]  917 919
x1138[0..1]  917 917
x1143[0..1]  917 919
x1149[0..1]  917 922
x1156[0..1]  917 -1
x1164[0..1]  917 925
x1172[0..1]  917 925
x1173[0..1]  917 932
x1176[0..1]  917 -1
x1179[0..1]  917 932
x1183[0..1]  917 925
x1188[0..1]  917 917
x1194[0..1]  917 917
x1201[0..1]  917 917
x1209[0..1]  917 917
x1217[0..1]  917 917
x1218[0..1]  917 917
x1221[0..1]  917 919
x1224[0..1]  917 -1
x1228[0..1]  917 928
x1233[0..1]  917 923
x1239[0..1]  917 919
x1246[0..1]  917 917
x1254[0..1]  917 919
x1262[0..1]  917 919
x1263[0..1]  917 917
x1266[0..1]  917 917
x1269[0..1]  917 917
x1273[0..1]  917 928
x1278[0..1]  917 928
x1284[0..1]  917 917
x1291[0..1]  917 919
x1299[0..1]  917 920
x1307[0..1]  917 927
x1308[0..1]  917 917
x1311[0..1]  917 917
x1314[0..1]  917 923
x1318[0..1]  917 917
x1323[0..1]  917 928
x1329[0..1]  917 928
x1336[0..1]  917 917
x1344[0..1]  917 917

clique constraint 14 -> c156: x1352  + x1353  + x1356  + x1359  + x1363  + x1368  + x1374  + x1381  + x1389  + x1397  + x1398  + x1401  + x1404  + x1408  + x1413  + x1419  + x1426  + x1434  + x1442  + x1443  + x1446  + x1449  + x1453  + x1458  + x1464  + x1471  + x1479  + x1487  + x1488  + x1491  + x1494  + x1498  + x1503  + x1509  + x1516  + x1524  + x1532  + x1533  + x1536  + x1539  + x1543  + x1548  + x1554  + x1561  + x1569  == 1 
Var    setTo0      setTo1
x1352[0..1]  917 917
x1353[0..1]  917 917
x1356[0..1]  917 -1
x1359[0..1]  917 917
x1363[0..1]  917 917
x1368[0..1]  917 917
x1374[0..1]  917 -1
x1381[0..1]  917 923
x1389[0..1]  917 919
x1397[0..1]  917 917
x1398[0..1]  917 919
x1401[0..1]  917 917
x1404[0..1]  917 919
x1408[0..1]  917 917
x1413[0..1]  917 917
x1419[0..1]  917 917
x1426[0..1]  917 -1
x1434[0..1]  917 917
x1442[0..1]  917 -1
x1443[0..1]  917 919
x1446[0..1]  917 917
x1449[0..1]  917 920
x1453[0..1]  917 917
x1458[0..1]  917 917
x1464[0..1]  917 923
x1471[0..1]  917 917
x1479[0..1]  917 920
x1487[0..1]  917 920
x1488[0..1]  917 921
x1491[0..1]  917 923
x1494[0..1]  917 920
x1498[0..1]  917 923
x1503[0..1]  917 920
x1509[0..1]  917 917
x1516[0..1]  917 917
x1524[0..1]  917 -1
x1532[0..1]  917 -1
x1533[0..1]  917 917
x1536[0..1]  917 917
x1539[0..1]  917 921
x1543[0..1]  917 921
x1548[0..1]  917 923
x1554[0..1]  917 921
x1561[0..1]  917 920
x1569[0..1]  917 920

clique constraint 15 -> c157: x1577  + x1578  + x1581  + x1584  + x1588  + x1593  + x1599  + x1606  + x1614  + x1622  + x1623  + x1626  + x1629  + x1633  + x1638  + x1644  + x1651  + x1659  + x1667  + x1668  + x1671  + x1674  + x1678  + x1683  + x1689  + x1696  + x1704  + x1712  + x1713  + x1716  + x1719  + x1723  + x1728  + x1734  + x1741  + x1749  + x1757  + x1758  + x1761  + x1764  + x1768  + x1773  + x1779  + x1786  + x1794  == 1 
Var    setTo0      setTo1
x1577[0..1]  917 923
x1578[0..1]  917 920
x1581[0..1]  917 917
x1584[0..1]  917 917
x1588[0..1]  917 921
x1593[0..1]  917 921
x1599[0..1]  917 920
x1606[0..1]  917 -1
x1614[0..1]  917 917
x1622[0..1]  917 917
x1623[0..1]  917 920
x1626[0..1]  917 -1
x1629[0..1]  917 920
x1633[0..1]  917 917
x1638[0..1]  917 921
x1644[0..1]  917 920
x1651[0..1]  917 917
x1659[0..1]  917 917
x1667[0..1]  917 917
x1668[0..1]  917 917
x1671[0..1]  917 917
x1674[0..1]  917 -1
x1678[0..1]  917 920
x1683[0..1]  917 917
x1689[0..1]  917 921
x1696[0..1]  917 920
x1704[0..1]  917 921
x1712[0..1]  917 921
x1713[0..1]  917 917
x1716[0..1]  917 917
x1719[0..1]  917 920
x1723[0..1]  917 920
x1728[0..1]  917 917
x1734[0..1]  917 922
x1741[0..1]  917 923
x1749[0..1]  917 923
x1757[0..1]  917 922
x1758[0..1]  917 922
x1761[0..1]  917 923
x1764[0..1]  917 918
x1768[0..1]  917 923
x1773[0..1]  917 917
x1779[0..1]  917 917
x1786[0..1]  917 923
x1794[0..1]  917 923

clique constraint 16 -> c158: x1802  + x1803  + x1806  + x1809  + x1813  + x1818  + x1824  + x1831  + x1839  + x1847  + x1848  + x1851  + x1854  + x1858  + x1863  + x1869  + x1876  + x1884  + x1892  + x1893  + x1896  + x1899  + x1903  + x1908  + x1914  + x1921  + x1929  + x1937  + x1938  + x1941  + x1944  + x1948  + x1953  + x1959  + x1966  + x1974  + x1982  + x1983  + x1986  + x1989  + x1993  + x1998  + x2004  + x2011  + x2019  == 1 
Var    setTo0      setTo1
x1802[0..1]  917 924
x1803[0..1]  917 924
x1806[0..1]  917 -1
x1809[0..1]  917 922
x1813[0..1]  917 922
x1818[0..1]  917 923
x1824[0..1]  917 -1
x1831[0..1]  917 918
x1839[0..1]  917 923
x1847[0..1]  917 923
x1848[0..1]  917 923
x1851[0..1]  917 923
x1854[0..1]  917 924
x1858[0..1]  917 922
x1863[0..1]  917 922
x1869[0..1]  917 923
x1876[0..1]  917 -1
x1884[0..1]  917 922
x1892[0..1]  917 -1
x1893[0..1]  917 919
x1896[0..1]  917 924
x1899[0..1]  917 923
x1903[0..1]  917 924
x1908[0..1]  917 922
x1914[0..1]  917 918
x1921[0..1]  917 922
x1929[0..1]  917 917
x1937[0..1]  917 923
x1938[0..1]  917 923
x1941[0..1]  917 923
x1944[0..1]  917 923
x1948[0..1]  917 923
x1953[0..1]  917 924
x1959[0..1]  917 922
x1966[0..1]  917 922
x1974[0..1]  917 -1
x1982[0..1]  917 -1
x1983[0..1]  917 927
x1986[0..1]  917 927
x1989[0..1]  917 924
x1993[0..1]  917 918
x1998[0..1]  917 924
x2004[0..1]  917 927
x2011[0..1]  917 925
x2019[0..1]  917 925

clique constraint 17 -> c160: x229  + x230  + x231  + x235  + x239  + x244  + x250  + x257  + x265  + x274  + x275  + x276  + x280  + x284  + x289  + x295  + x302  + x310  + x319  + x320  + x321  + x325  + x329  + x334  + x340  + x347  + x355  + x364  + x365  + x366  + x370  + x374  + x379  + x385  + x392  + x400  + x409  + x410  + x411  + x415  + x419  + x424  + x430  + x437  + x445  == 1 
Var    setTo0      setTo1
x229[0..1]  917 950
x230[0..1]  917 937
x231[0..1]  917 937
x235[0..1]  917 925
x239[0..1]  917 917
x244[0..1]  917 917
x250[0..1]  917 917
x257[0..1]  917 944
x265[0..1]  917 950
x274[0..1]  917 -1
x275[0..1]  917 965
x276[0..1]  917 -1
x280[0..1]  917 937
x284[0..1]  917 925
x289[0..1]  917 917
x295[0..1]  917 917
x302[0..1]  917 917
x310[0..1]  917 917
x319[0..1]  917 917
x320[0..1]  917 917
x321[0..1]  917 925
x325[0..1]  917 965
x329[0..1]  917 950
x334[0..1]  917 925
x340[0..1]  917 917
x347[0..1]  917 917
x355[0..1]  917 925
x364[0..1]  917 937
x365[0..1]  917 950
x366[0..1]  917 917
x370[0..1]  917 917
x374[0..1]  917 -1
x379[0..1]  917 950
x385[0..1]  917 925
x392[0..1]  917 -1
x400[0..1]  917 917
x409[0..1]  917 917
x410[0..1]  917 917
x411[0..1]  917 917
x415[0..1]  917 950
x419[0..1]  917 917
x424[0..1]  917 -1
x430[0..1]  917 937
x437[0..1]  917 928
x445[0..1]  917 917

